guid,bucket,image_url,record_uri
5809634F-E9C8-49F8-84D0-6846E827AF2D,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/010813/301894.B/cc001001.jpe,http://www.beazley.ox.ac.uk/record/4ED2308B-5F9D-4EDA-B8E5-68BF208FCB59
837A9F55-627E-4DAB-99FD-60F20900DA33,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/GB08/CVA.334.4/cc001001.jpe,http://www.beazley.ox.ac.uk/record/ED702552-B30B-4667-ADDF-CCB4D38F2109
C658C005-45B1-46AB-9055-190DAD81997D,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/010813/301907.B/cc001001.jpe,http://www.beazley.ox.ac.uk/record/4ADEBCD6-DE6D-44ED-B7FC-B0848FC5D431
72CDA78C-431E-4A6C-BE2F-DAC0F92BB23D,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/010813/301923.A/cc001001.jpe,http://www.beazley.ox.ac.uk/record/05CDC4C7-AC8B-4832-9757-492D151C617E
6A02443E-9BA9-4E9A-B4ED-DDF91D60FA20,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images100/001109/301978.IPH.A/cc001001.jpe,http://www.beazley.ox.ac.uk/record/8774890C-17ED-4EDD-9F86-75C12D6DC905
EA7A5F96-4E98-4623-A95E-240478A88204,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/06062016/302002/cc001001.jpe,http://www.beazley.ox.ac.uk/record/F16344E8-EE54-409C-97CE-5D17183D7CB5
0701985C-BFD2-4FC9-9D71-4AE3AA4694CE,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/IT42/CVA.IT42.1902.2/cc001001.jpe,http://www.beazley.ox.ac.uk/record/79BF5872-3BC7-4A95-8DBB-0EE2825F3A48
5903BF7D-86A6-461C-9059-FFA870F728D0,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/F10/CVA.F10.444.6/cc001001.jpe,http://www.beazley.ox.ac.uk/record/6A49BA5E-88BD-4A64-8458-D11C5AFCFB57
D1C886C7-ADEC-4043-90EE-03019EBAD9C4,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/010813/302018.BD.DRAW/cc001001.jpe,http://www.beazley.ox.ac.uk/record/A6E97281-55D5-4685-B665-3C2659D7F4AF
194880A6-FB33-42FE-B022-B51157433EF8,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/010813/302029.DRAW/cc001001.jpe,http://www.beazley.ox.ac.uk/record/D3B4BCEB-58D6-4E49-9E59-7C8E6F33FB5D
9F9FB328-8CC3-4875-86CC-040CB4F21B5D,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/010813/302032.BD/cc001001.jpe,http://www.beazley.ox.ac.uk/record/5D54378F-6A43-4BAF-BBC5-94D7A1F0ABA2
A8862063-2AE2-4F93-8B1A-A41462060F29,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/010813/302036.BD/cc001001.jpe,http://www.beazley.ox.ac.uk/record/F2B6B1F8-627C-44E2-9CB4-D9332191A175
03DAB33A-530C-4101-B443-2A546A19EF09,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/F10/CVA.F10.447.2/cc001001.jpe,http://www.beazley.ox.ac.uk/record/50D3B499-479C-40CC-8985-878C281C14C4
8DD9065A-F8B4-4CB7-BAF4-A7058E5CE8E2,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/GER17/CVA.GER17.813.1/cc001001.jpe,http://www.beazley.ox.ac.uk/record/B315F026-1592-4375-969A-86BB09C170AC
4CD553AD-2F9C-45B5-9003-48A5E8A8F66C,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/GB08/CVA.341.4/cc001001.jpe,http://www.beazley.ox.ac.uk/record/FA34F744-C1B9-426C-A77E-285A615B6CEB
1B9F3EE0-3D7A-48A0-B85D-1B67BC3CFA9C,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/GB08/CVA.340.2/cc001001.jpe,http://www.beazley.ox.ac.uk/record/F6D12F61-9496-4A65-A7A7-5C2C1692CA3B
75ACF80D-142C-4868-9719-4E80816BFE4A,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/GB14/CVA.655.4/cc001001.jpe,http://www.beazley.ox.ac.uk/record/E3B77E36-2553-4B59-B911-6526B6DB5B8A
1ECB6FEA-E48D-4347-A15B-2EF63A838279,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/GB08/CVA.335.3/cc001001.jpe,http://www.beazley.ox.ac.uk/record/5DF3DAC5-5A1F-4CD1-8638-601A12390D69
48E3672C-675B-471C-8BE2-E66D018DDB39,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/010813/302069.BD/cc001001.jpe,http://www.beazley.ox.ac.uk/record/DB05B53F-DB88-4175-A005-65EBAA80F313
A96E8069-A699-4AFD-B5EB-4E43250DC979,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/010913/302083.B/cc001001.jpe,http://www.beazley.ox.ac.uk/record/9CAFA437-BD6E-4889-A9C8-ED58102DD674
1FA965B8-208D-4E06-86B2-B929CFDC3F3D,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/010913/302087.B/cc001001.jpe,http://www.beazley.ox.ac.uk/record/289C83D3-8058-4CE9-BD45-FC81A078544C
729A58B9-8ACC-434A-9003-90FA5BB31C3E,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/F04/CVA.F04.161.2/cc001001.jpe,http://www.beazley.ox.ac.uk/record/253B0847-1C2A-478E-B750-5C7A3D1782D3
268DD8D4-CABD-43A9-87A7-8DFBF52653E8,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/010913/302121.A2/cc001001.jpe,http://www.beazley.ox.ac.uk/record/24C24F0A-8673-4159-8F6E-080F937CAD81
78F7EE81-D755-4B2B-A3AD-2FF2152B3DE5,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/GER94/CVA.GER94.4602.3/cc001001.jpe,http://www.beazley.ox.ac.uk/record/1BD6DD24-B063-42A8-9F9B-2F35D9F1F1FD
1D6F1684-1ABA-49A4-803D-39615BE7BAE8,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/FR05/CVA.FR05.215.4/cc001001.jpe,http://www.beazley.ox.ac.uk/record/9F2D68E4-AF2C-414B-B0D7-63DA10620029
763E3B75-3BB1-49C8-A7C3-B919DE3A812B,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/IT07/CVA.IT07.312.4/cc001001.jpe,http://www.beazley.ox.ac.uk/record/65CC168C-8CC5-40E4-BEC7-E2C805617FD2
C79AC751-635B-48DD-B1C3-9E586EF6AB59,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/010913/302145.A/cc001001.jpe,http://www.beazley.ox.ac.uk/record/100B0072-9838-4A04-8718-64D9A6BDBF3B
4E045CB3-6BDF-4C19-9AE8-B0D5240F8E2A,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/GER94/CVA.GER94.4596.4/cc001001.jpe,http://www.beazley.ox.ac.uk/record/096A5291-7F50-4E2F-A9DC-EDEE43D7AD4F
20825819-D70B-4D8E-909E-7834B1D5CC1E,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/010913/302182.A/cc001001.jpe,http://www.beazley.ox.ac.uk/record/53C4B50C-139B-4F2E-9483-85FDC1BFB950
CBC9B988-BB5A-4B16-98DF-B6F6E2B02939,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/GER48/CVA.GER48.2298.3/cc001001.jpe,http://www.beazley.ox.ac.uk/record/ED34AE4C-1C43-460A-8054-1EB554E75AF4
121F13A1-C863-4B60-94B2-D59363A950B1,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/010913/302203.A/cc001001.jpe,http://www.beazley.ox.ac.uk/record/667B46EF-C9F2-4B69-8E7A-1FFCD1DE1CDC
7754C2FC-D612-429C-B863-0AF08A611522,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/F08/CVA.F08.352.6/cc001001.jpe,http://www.beazley.ox.ac.uk/record/6EBD7010-2D70-4DF2-B348-CF1755D5E50B
010F0D0C-1B0F-4188-8836-01DCFDD3878B,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/010321/302237.A/cc001001.jpe,http://www.beazley.ox.ac.uk/record/9F16EFAA-FE8C-46A2-9E8D-B6887C74FF17
7796775D-C8C0-49A3-892E-F31FBBE9AC96,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/GB06/CVA.247.2/cc001001.jpe,http://www.beazley.ox.ac.uk/record/0617782C-5496-42B6-B8B5-DBFC08DD1807
56F5607A-7613-4FD9-BD2F-51B6EAF16112,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/GB06/CVA.251.2b/cc001001.jpe,http://www.beazley.ox.ac.uk/record/60B4B9F3-4BC7-4175-8145-418194F59166
5F6D31F5-A2AC-40C9-8A01-17BE8DEF74AD,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/010913/302330.FR/cc001001.jpe,http://www.beazley.ox.ac.uk/record/37B097B7-19F6-4856-A7D4-CBBB7F5F30BB
C3C51759-BEFE-44F2-94C3-F51AFC904FED,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/010913/302346.BD1/cc001001.jpe,http://www.beazley.ox.ac.uk/record/2E9FE51E-6100-495A-ABA8-CF57487D7973
EF00DB84-44D8-4BCB-AE17-3FF2EFDE3DFF,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/IT03/CVA.IT03.135.1/cc001001.jpe,http://www.beazley.ox.ac.uk/record/44CBE7D1-570C-4FAA-A7FA-924560691A9F
E94375DF-791D-49A7-AB33-040E507218B6,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/IT03/CVA.IT03.135.2/cc001001.jpe,http://www.beazley.ox.ac.uk/record/E7B19B34-86DF-40EB-BFE1-BC4253C002C5
8EA95663-B201-43B7-B8D6-3DE87E7114F1,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/010913/302396.A/cc001001.jpe,http://www.beazley.ox.ac.uk/record/C65CF554-AAAF-4088-B2C9-4E7BF384A654
53885538-22E7-4ADC-A5E0-56A2DFEA74F3,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images100/010227/302569.A/cc001001.jpe,http://www.beazley.ox.ac.uk/record/D67A6196-DBBC-4F22-8A1C-101D60420B9A
5A420944-50A3-4548-962E-3A1D890EEBBE,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/GER10/CVA.GER10.476.5/cc001001.jpe,http://www.beazley.ox.ac.uk/record/A779E0D7-5216-4A15-A54A-68FDC0B68B99
BCF00365-ED3E-43B9-9995-78A89A70475D,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images100/010227/302651.UH/cc001001.jpe,http://www.beazley.ox.ac.uk/record/834398C8-88A8-4FFF-91A9-8C8B76754EE0
EBE4EC99-D438-4019-83ED-E9639957DC97,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images100/010227/302666.FRR/cc001001.jpe,http://www.beazley.ox.ac.uk/record/93758B2A-D2E0-4A0E-961D-4D66BA3AA4A9
B9BDA472-4DCB-456C-89F9-27C62117CE17,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images100/010227/302752.B/cc001001.jpe,http://www.beazley.ox.ac.uk/record/B62EC5AB-1D01-4585-8DA4-F1109A523743
9C907507-4708-4C1D-A981-E5590FD74DE0,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images100/010227/302753.AH/cc001001.jpe,http://www.beazley.ox.ac.uk/record/0B1E70EC-5B7E-4EF0-AB26-9C8DA14A952D
5501A266-BDF4-40DE-A196-44DB6C22C990,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images100/010227/302792.S1/cc001001.jpe,http://www.beazley.ox.ac.uk/record/CE0D700C-7C69-42A9-A809-BD9F62ED0E05
33517E14-1BD1-4712-9BE3-F6DF4204FDE1,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images100/010227/302826.A/cc001001.jpe,http://www.beazley.ox.ac.uk/record/B1BEDF5E-5AE2-4FBC-BA1E-F1AE5423DAD4
EE06B06C-F540-4DEA-8924-78CE00C90A12,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images100/010227/302831.A/cc001001.jpe,http://www.beazley.ox.ac.uk/record/0BAD7E53-93F2-414A-B631-299BC751D0EA
CF94DD32-3886-42A8-B4C3-77F51759BA74,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images100/010227/302837/cc001001.jpe,http://www.beazley.ox.ac.uk/record/EF193790-E5EE-4D60-8F39-1FB8A0251384
C3A5A8DC-47E5-409D-9E79-7FDC2CFC8CCE,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images100/010227/302844.B/cc001001.jpe,http://www.beazley.ox.ac.uk/record/3F7F00A8-6208-4D53-A36A-0ACB4ABFF327
8A7C7B3B-7DA7-4C6B-940D-9BA418D99202,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images100/010227/302850.A/cc001001.jpe,http://www.beazley.ox.ac.uk/record/CBA19ECD-FE83-42BE-8CB7-EBFFE64343BB
83EA104F-5B52-4880-88D9-F111B6E426BF,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/010913/302859.UH/cc001001.jpe,http://www.beazley.ox.ac.uk/record/34E10B62-5AD6-4B29-922A-BBA57F4577C2
176E0887-130D-45D2-9B24-DDA8377A1A76,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images100/010227/302860.B/cc001001.jpe,http://www.beazley.ox.ac.uk/record/F1600E2C-6D71-4F23-A1FE-B76BBBFA39D7
A00BBBCC-79B8-4E71-81F3-89FA56113FF8,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/010913/302872.BD/cc001001.jpe,http://www.beazley.ox.ac.uk/record/B41D6F3E-03EC-418A-8A7F-E51A5F4A46AD
EB952A79-6498-4067-8D63-3A2C9FA13E95,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/010913/302887.A/cc001001.jpe,http://www.beazley.ox.ac.uk/record/46D30A4A-0EAC-45C4-8269-BDB9801AA122
B25ECBBD-C818-4609-8434-C6B9627960EC,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/010913/302889.B/cc001001.jpe,http://www.beazley.ox.ac.uk/record/FBC8E931-B467-47FE-926C-4C57411CC1F7
D59D2EF2-65C2-47EF-8E39-55F9DE51177A,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/010913/302893.S/cc001001.jpe,http://www.beazley.ox.ac.uk/record/90D0D6EF-C924-4AEE-9F65-36D94CB4C88D
1D583E22-C553-4CB5-AC90-888F7F1AF6AF,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/010913/302910.A/cc001001.jpe,http://www.beazley.ox.ac.uk/record/CBC39B21-2862-472A-BCEC-68FF084707D5
8B4436A6-B19D-44BC-91B9-175E09497D9E,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/FR05/CVA.FR05.215.6/cc001001.jpe,http://www.beazley.ox.ac.uk/record/29771556-8EB2-4C75-8551-ADE64ADEE857
4146EBD2-DF3B-49A9-B1A0-0504719C870D,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/010913/302923.B/cc001001.jpe,http://www.beazley.ox.ac.uk/record/88C9E580-2FB7-4997-9A42-C93005629FE6
2A433221-0254-4E39-BC26-1C888FAAFCA4,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/011012/302996.A/cc001001.jpe,http://www.beazley.ox.ac.uk/record/E114B41E-44B2-4956-A7A8-EFB261CD1411
1E9DA369-C826-4922-B2CE-AE2DF19A599E,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/011012/302999.BD/cc001001.jpe,http://www.beazley.ox.ac.uk/record/6D7B15B4-77F5-4B27-A322-9A26A8224B91
851F9790-7B4A-464D-9927-DE9A14CCB837,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/011012/303002.BD/cc001001.jpe,http://www.beazley.ox.ac.uk/record/53881875-969C-461B-BC99-E126939E585F
84C4D867-5C17-43C8-97D4-958B44E129CC,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/011012/303029.A/cc001001.jpe,http://www.beazley.ox.ac.uk/record/70D950A2-BAC6-44FA-B888-27ADC252DC8E
0183ABA7-7E93-4023-A0BC-5E7A858F8D2F,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/011012/303058.B/cc001001.jpe,http://www.beazley.ox.ac.uk/record/FB218170-312F-4CFC-AD66-2652D0E77366
26AFBDF6-B20D-4BFC-87C7-B3379E1509F5,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/011012/303180.A.PART/cc001001.jpe,http://www.beazley.ox.ac.uk/record/B6BE9526-9AF2-4AEC-9914-3DB9D29A1658
1942572A-1B05-4C58-899F-CE5BAFB9FF46,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/DEN03/CVA.DEN03.124.1/cc001001.jpe,http://www.beazley.ox.ac.uk/record/2D6A125A-F1EA-4C1F-9ED6-CB20C9D588F8
5D6C296B-9A44-4E39-875D-DA3DE3CE6C4C,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/011012/303343.BD/cc001001.jpe,http://www.beazley.ox.ac.uk/record/57254500-191D-4C40-B0BF-815956644187
51293E8A-035E-47F7-8565-1E598D6ACAD1,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/IT48/CVA.IT48.2133.7/cc001001.jpe,http://www.beazley.ox.ac.uk/record/3AE957B7-78A0-4FB0-8116-64712E4A8E0F
AE1EDC08-5FD5-41B4-A11F-C71749A0106F,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/GB15/CVA.GB15.670.4/cc001001.jpe,http://www.beazley.ox.ac.uk/record/DC17F7D0-5A1B-4008-B297-113666B41D39
D7FD6C3A-277A-4FD6-91B3-DFEB55E5ED44,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/USA18/CVA.USA18.851.4/cc001001.jpe,http://www.beazley.ox.ac.uk/record/FC76C5BD-7982-4CD0-AD46-646F72F1F47A
3AE3A46C-6B37-46DD-82F4-97A2F966281D,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/USA16/CVA.USA16.779.6/cc001001.jpe,http://www.beazley.ox.ac.uk/record/19920386-26ED-4085-972C-E0DE87363F07
69DB29A4-A7A4-40F3-B75B-1131811530B3,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/GER48/CVA.GER48.2328.2/cc001001.jpe,http://www.beazley.ox.ac.uk/record/78946389-19D6-4D67-8463-70997712FCDB
F6449183-EB5C-4DDB-88A2-AAC400E47632,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images100/001204/305081.FRR/cc001001.jpe,http://www.beazley.ox.ac.uk/record/9F721492-34F7-421F-9A38-AC167BA9A416
4B0C7A4A-A21D-4FF4-94CF-CC3C11244E84,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images100/Giessen/305499.bd1/cc001001.jpe,http://www.beazley.ox.ac.uk/record/700963AF-5546-4F53-85CC-0464F0A18E86
ABEDEDA5-2C34-4792-AC6B-BB9138606A53,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/USA08/CVA.USA08.393.1C/cc001001.jpe,http://www.beazley.ox.ac.uk/record/10982C3F-CAB5-4F7C-99F3-3E82E07EE8D5
35B8344B-A324-472E-98B0-EF8F5E86C5D7,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/ABV210toX1/305505.BD1/cc001001.jpe,http://www.beazley.ox.ac.uk/record/E10DDD11-050C-4352-A563-04DBAA29F14D
AF04EB5A-C607-4F9D-AEB3-F47DD9862277,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/SP01/CVA.SP01.40.2/cc001001.jpe,http://www.beazley.ox.ac.uk/record/441073E8-A2FA-404F-A00E-36BC098E39A9
A09137A3-4591-44E3-8D59-745CB8122B4C,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/20012015/305535.1/cc001001.jpe,http://www.beazley.ox.ac.uk/record/14B161A9-99ED-410A-A869-EF3923544E68
A6001E49-C406-4F21-8FFE-10417D838ED5,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF//Images200/020121/305547.BD/cc001001.jpe,http://www.beazley.ox.ac.uk/record/59D4C25D-52A5-44D4-83D2-9FE92B9609E6
89DDC73C-5CD6-4C67-BE8C-494F881603D1,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/IT07/CVA.IT07.335.1/cc001001.jpe,http://www.beazley.ox.ac.uk/record/294FC7C1-FF7D-47B8-B014-E4825829D6EA
15ED1913-2049-4D67-A96B-E6E12B70D116,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/USA04/CVA.USA04.170.1/cc001001.jpe,http://www.beazley.ox.ac.uk/record/ADD31046-3543-4ACC-8C37-4C94E5C6D179
6211FD3F-0055-4A2A-9107-3DCC8406526C,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/GER49/CVA.GER49.2401.1/cc001001.jpe,http://www.beazley.ox.ac.uk/record/626B3C7E-E682-4648-8E6D-D1ED3F5001CC
D98E6710-8AFE-4231-9EEC-468D760A156F,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/ABV175to209/305627.BD/cc001001.jpe,http://www.beazley.ox.ac.uk/record/9C50E58A-427E-4129-A3C3-1A2835350CE3
91AAEF5E-C17E-4BD0-836C-477890F96180,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/GER65/CVA.GER65.3239.5/cc001001.jpe,http://www.beazley.ox.ac.uk/record/74AB61BC-70C6-404C-A05E-7F90C8F02F00
03627D26-0E3C-4E29-9711-6178C4A09025,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/IT36/CVA.IT36.1632.4/cc001001.jpe,http://www.beazley.ox.ac.uk/record/8A4A2F34-8B0D-423D-9DEF-0BBE2AC654CA
8A3C5AEA-1B14-48AE-AB62-B8F8BDB8252D,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/ABV175to209/305644.BD/cc001001.jpe,http://www.beazley.ox.ac.uk/record/8C2FAC84-51C2-4F34-B091-607AACD611FC
F46F4678-0C3B-4E6B-A4A4-F0088AE0754D,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/ABV175to209/305913.A/cc001001.jpe,http://www.beazley.ox.ac.uk/record/9A257E1F-F659-41CA-BF62-A4AE44C9501B
0C5348EC-C0F3-4BD4-8566-074721AFE10A,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/ABV175to209/305971.A/cc001001.jpe,http://www.beazley.ox.ac.uk/record/8045835C-BF4B-40E9-9D85-4251D775D737
862D5D49-5021-47DC-8CAF-407ED42BF787,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/IT09/CVA.IT09.440.1/cc001001.jpe,http://www.beazley.ox.ac.uk/record/869E9065-BC2B-490E-BE95-0F1EBA8E16E1
8F0E3AE4-4B23-4507-9D89-F6FB97F32B8D,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/IT03/CVA.IT03.132.2/cc001001.jpe,http://www.beazley.ox.ac.uk/record/DEDEF377-CB67-49E3-AD7A-9C14848F9488
1A5EC2C8-9D74-4614-B737-F8B6E966EFA6,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/IT03/CVA.IT03.131.2/cc001001.jpe,http://www.beazley.ox.ac.uk/record/459D74E1-EFF9-497A-B805-81D43184B21C
63DFF2C2-444F-4D79-B567-533996DAC427,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/IT03/CVA.IT03.132.6/cc001001.jpe,http://www.beazley.ox.ac.uk/record/B985EB00-5EEE-4B5E-8449-A1AC47A1DE8E
32146F06-6604-4E67-86C7-7BC7900DCFCC,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/NL01/CVA.NL01.029.2/cc001001.jpe,http://www.beazley.ox.ac.uk/record/7DE0A122-505D-4364-9554-8BF6ACFFFF96
C5A286A3-B382-4F42-92D4-00B87D6FBB38,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/IT03/CVA.IT03.124.6/cc001001.jpe,http://www.beazley.ox.ac.uk/record/C9BC061C-160A-4477-A4CC-451F8335D792
0F1EFFAB-A6CD-48F7-ADA7-299F6D2503D7,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images100/001211/306541/cc001001.jpe,http://www.beazley.ox.ac.uk/record/A3BFED68-20F4-4130-BBE8-B8BFAA6B6F7D
68B8C875-3613-4FA3-85B9-459D5E6D9856,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/IT23/CVA.IT23.1066.1/cc001001.jpe,http://www.beazley.ox.ac.uk/record/4D88E017-EDCB-431E-A366-0642D4E2B6F0
76B3A540-D953-430D-B498-C265E054DD8F,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/010913/306622.BD1/cc001001.jpe,http://www.beazley.ox.ac.uk/record/96C8E5D5-33F2-4CF4-9B2B-7218B111678F
2BB74DBC-50AE-4969-8A7A-075BA75E056A,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/010913/306630.A/cc001001.jpe,http://www.beazley.ox.ac.uk/record/75B0EA12-C826-4D97-BFA6-1D60F68A99CD
A78604C1-25D9-412F-B275-D17DF525DF74,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/GER10/CVA.GER10.473.4/cc001001.jpe,http://www.beazley.ox.ac.uk/record/7A2FAF42-EC68-471C-9E9A-A0358C424128
37C5103E-AB78-4CF7-B6A8-B5004B693432,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/ABV210toX1/306697.BD1/cc001001.jpe,http://www.beazley.ox.ac.uk/record/D8654132-4623-4646-B2AF-A0E2BE5D2AA7
E3E18D4A-AA3F-4FC5-BE2D-B138F7AC7BC6,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/F20/CVA.F20.884.2/cc001001.jpe,http://www.beazley.ox.ac.uk/record/8D0FDBC0-7CD7-4C86-9CDF-4FAE9056C35B
5241C89D-3AB2-45FB-A071-B66582C369DD,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF/Images200/USA08/CVA.USA08.391.4B/cc001001.jpe,http://www.beazley.ox.ac.uk/record/C285A796-81C4-4D6D-8534-0AB245110910
F341DC02-6BC6-4B42-89B1-633B3F0654F4,dog_keyword,https://www.carc.ox.ac.uk/Vases/SPIFF//Images200/020121/306786.BD/cc001001.jpe,http://www.beazley.ox.ac.uk/record/45F4FE80-6859-4FEF-BA82-CC88AF147380
